,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
MMSAD2,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 26), (0.9999999999999999, 3)]",Cholesterol degradation,methylmalonate-semialdehyde dehydrogenase (propanol),['Rv3535c'],coa_c + nad_c + ppal_c --> h_c + nadh_c + ppcoa_c,
XPPT,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 29)]",Nucleotide Salvage Pathway,xanthine phosphoribosyltransferase,['Rv3624c'],prpp_c + xan_c --> ppi_c + xmp_c,
FADE282,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 26), (0.9999999999999999, 3)]",Cholesterol degradation,MNXR87738,"['Rv3544c', 'Rv3543c']",cholc3coa_c + fad_c --> cholenec3coa_c + fadh2_c,
HOPNTAL2,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 26), (0.9999999999999999, 3)]",Cholesterol degradation,4-hydroxy-2-oxopentanoate aldolase(p-xylene),['Rv3534c'],4hoxoh_c --> h_c + ppal_c + pyr_c,
ECHA192,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 29)]",Cholesterol degradation,ECHA192,"['Rv3516', 'Rv3538']",cholenec5coa_c + h2o_c <=> hcholc5coa_c,['Rv3516']
HSA,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 26), (1.0, 3)]",Cholesterol degradation,MNXR75761,"['Rv3567c', 'Rv3570c']",3hsa_c + fmnh2_c + o2_c --> 34dhsa_c + fmn_c + h2o_c,
FADB3,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 26), (0.9999999999999999, 3)]",Cholesterol degradation,FADB3,['Rv3502c'],hcholc5coa_c + nad_c --> h_c + nadh_c + ocholc5coa_c,
FADB2,27.0,1.7985245242361115e-05,"[(0.9999999999999998, 29)]",Cholesterol degradation,FADB2,['Rv3502c'],hcholc8coa_c + nad_c --> h_c + nadh_c + ocholc8coa_c,
CHCD,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 26), (1.0, 3)]",Cholesterol degradation,MNXR22345,[],hipohcoa_c + nad_c --> h_c + hipocoa_c + nadh_c,
HDAD,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 26), (1.0, 3)]",Cholesterol degradation,MNXR76953,['Rv3569c'],49dsha_c + h2o_c --> hhd_c + hip_c,
3HSA,27.0,1.7985245242361115e-05,"[(0.9999999999999999, 26), (1.0, 3)]",Cholesterol degradation,MNXR19078,[],9ohadd_c --> 3hsa_c,
