,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
CYTDt2r,27.0,1.7985245242361115e-05,"[(0.9405940594059405, 29)]",Transport,,[],cytd_e + h_e <=> cytd_c + h_c,
ID3ACALDt,27.0,1.7985245242361115e-05,"[(0.9986527101254016, 29)]",Transport,Indoleacetaldehyde transport  extracellular ,[],id3acald_c <=> id3acald_e,
EX_adocbl,27.0,1.7985245242361115e-05,"[(0.49999999999999994, 29)]",Exchange,,[],adocbl_e --> ,
MBTK3,17.66864145144926,0.00025788349695799617,"[(2.4077929945041737e-14, 5), (0.38235402788668693, 1), (0.653227104210522, 1), (0.7200461865042173, 1), (2.2846672163761192e-14, 1), (0.8552728772501466, 1), (0.6445558036556521, 1), (0.6569436233628725, 1), (0.8702945958611453, 1), (0.8107408983993609, 1), (0.7199730446449134, 1), (0.85527287725013, 1), (0.7744519340595344, 1), (0.8016259990305201, 1), (0.932660487247641, 1), (0.7885692559732094, 1), (0.7109845739036248, 1), (0.7761893711264921, 1), (2.4169134225136593e-14, 1), (0.8190922490814558, 1), (0.7885692559731932, 1), (0.8326867008674528, 1), (2.403232780499431e-14, 1), (0.5433355555975619, 1), (0.77935436903303, 1)]",Mycobactin biosynthesis,MBTK3,['Rv1347c'],h_c + malACP_c + n6hlys_c --> ACP_c + n6hlysmal_c,
ACYSBMNt,13.5,0.0010407853299258798,"[(0.10923072432268843, 29)]",Transport,ACYSBMNt,[],acysbmn_c <=> acysbmn_e,
MCOATA,8.587318243522972,0.0068096095419811955,"[(1.0252909632413321e-13, 4), (1.0141887329950805e-13, 3), (1.0180745135812685e-13, 3), (1.0219602941674566e-13, 2), (1.0103029524088925e-13, 2), (1.4271916981556387e-13, 2), (1.0036416142611415e-13, 2), (0.6179455270310129, 1), (4.75175454539567e-14, 1), (0.744375745714485, 1), (1.0330625244137082e-13, 1), (9.509060205914466e-14, 1), (1.006972283335017e-13, 1), (0.5080753476034361, 1), (9.880984919163893e-14, 1), (1.0408340855860843e-13, 1), (1.0, 1), (0.6050184040353885, 1)]",Fatty Acid Metabolism,Malonyl-CoA-ACP transacylase,['Rv2243'],ACP_c + malcoa_c <=> coa_c + malACP_c,['Rv2243']
EX_phdca,8.16652146090358,0.008119260574541097,"[(0.0, 5), (0.42627639929130967, 1), (0.49646628589988123, 1), (0.5925569916799609, 1), (0.41559905238612965, 1), (0.47579982891447625, 1), (0.4922852480750003, 1), (0.5411354722104961, 1), (0.619655215063489, 1), (0.4533777498226568, 1), (0.5925569916799626, 1), (0.541135472210485, 1), (0.5490465066022047, 1), (0.6196552150634942, 1), (0.5490465066021948, 1), (0.46202900155883403, 1), (0.48674971931686195, 1), (0.29163697108978887, 1), (0.4411737489672995, 1), (0.6224329828266605, 1), (0.24702123395398926, 1), (0.3663063958753212, 1), (0.32585224053072803, 1), (0.24506872745988212, 1), (0.4620290015588344, 1)]",Exchange,,[],phdca_e --> ,
R05219,7.658958612730329,0.0100764316165088,"[(0.10371173074793968, 2), (0.01720723760569204, 1), (0.09303226828517044, 1), (0.08486268543947942, 1), (0.09116488716382808, 1), (0.10819253896368282, 1), (0.09303226828516752, 1), (0.08266866042946532, 1), (0.009169589885361089, 1), (0.12579444606175016, 1), (0.109694417841583, 1), (0.1124935486754212, 1), (0.1057911943142395, 1), (0.0907848794338073, 1), (0.10969441784157065, 1), (0.12136572637321486, 1), (0.11249354867542187, 1), (0.10718382412714263, 1), (0.08784598680358185, 1), (1.1915995947035783e-13, 1), (0.07522215268271473, 1), (0.06855816901646679, 1), (1.1910337867958944e-13, 1), (0.0914892397352208, 1), (0.11249354867542205, 1), (0.014443098290800552, 1), (0.09237627410321504, 1), (0.12447911169343548, 1)]",Cofactor and Prosthetic Group Biosynthesis,R05219,[],amet_c + h2o_c + pre5_c --> ac_c + ahcys_c + h_c + pre6a_c,
ATPPRT,7.611392753599707,0.010284705395791733,"[(0.25, 13), (0.5, 10), (0.0, 2), (0.4375, 1), (1.0, 1), (0.75, 1), (0.46875, 1)]",Histidine Metabolism,ATP phosphoribosyltransferase,['Rv2121c'],atp_c + prpp_c --> ppi_c + prbatp_c,
PC11M,7.546531788019091,0.010576321849175568,"[(0.01903079706306134, 1), (0.099850928851125, 1), (0.09253963962135443, 1), (0.11214640767709703, 1), (0.1316417489963897, 1), (0.09985092885112165, 1), (0.08791909975441436, 1), (0.02053554544836765, 1), (0.13594888759206167, 1), (0.1170957543992791, 1), (0.13411766826785665, 1), (0.11260189505000967, 1), (0.11159996225801223, 1), (0.11709575439926476, 1), (0.1341176682678565, 1), (0.13411766826785762, 1), (0.11778976043668124, 1), (0.09387985920555904, 1), (4.604035026996207e-15, 1), (0.08347830646677555, 1), (0.08833627457368397, 1), (0.02670996733486224, 1), (0.11249173924900271, 1), (0.11214640767709709, 1), (0.1341176682678571, 1), (0.016462657782690838, 1), (0.10798578658158207, 1), (0.13411766826785343, 1), (0.1121464076770972, 1)]",Cofactor and Prosthetic Group Biosynthesis,precorrin-4 C11-methyltransferase,['Rv2071c'],amet_c + pre4_c --> ahcys_c + h_c + pre5_c,
