,F_value,pvalue,value_counts,subsystem,name,genes,reaction,alleles_sim
FACOAL161,32.0,2.9377511250657722e-06,"[(0.9999999999997806, 10), (0.999999999999784, 5), (0.9999999999997773, 3), (0.9999999999997788, 2), (0.9999999999997822, 2), (0.9999999999997831, 2), (0.9999999999997855, 1), (0.9999999999997826, 1), (0.9999999999997783, 1), (0.9999999999997846, 1), (0.9999999999997782, 1), (0.9999999999997986, 1), (0.9999999999997784, 1), (0.9999999999997864, 1), (0.9999999999997891, 1), (0.9999999999997848, 1)]",Fatty Acid Metabolism,fatty-acid--CoA ligase (hexadecenoate),"['Rv1550', 'Rv2950c', 'Rv3826', 'Rv0214', 'Rv1529', 'Rv1185c', 'Rv2590', 'Rv0099', 'Rv2930', 'Rv3801c', 'Rv3561', 'Rv3515c', 'Rv1427c', 'Rv3506', 'Rv0270', 'Rv0119', 'Rv0035', 'Rv0852', 'Rv1750c', 'Rv1925', 'Rv2948c', 'Rv2941', 'Rv0404', 'Rv1193', 'Rv1058', 'Rv1549', 'Rv3089', 'Rv1521', 'Rv0166', 'Rv2187', 'Rv0551c', 'Rv1206', 'Rv2505c', 'Rv3513c']",atp_c + coa_c + hdcea_c <=> amp_c + hdcoa_c + ppi_c,['Rv2930']
FAD_14,17.672607199392846,0.00019685314727377546,"[(0.20073343704895782, 4), (0.20073343704895635, 2), (0.8687316155596199, 1), (0.23919803148284882, 1), (0.20073343704892996, 1), (0.9999999999906516, 1), (0.20073343704880528, 1), (0.20073343704895819, 1), (0.5285583013529952, 1), (0.5358663368468387, 1), (0.20073343704894023, 1), (0.2007334370489505, 1), (0.5808561721120654, 1), (0.9999999999895807, 1), (0.20073343704895746, 1), (0.9999999999906585, 1), (1.0000000000000002, 1), (0.9999999999906569, 1), (0.28346961644806035, 1), (0.9999999999906385, 1), (0.2391980314828075, 1), (0.20073343704895966, 1), (0.5358663368464636, 1), (0.999999999990653, 1), (0.2007334370489615, 1), (0.9999999999907139, 1), (0.6430880905137671, 1), (0.9999999999906725, 1), (0.9999999999906435, 1), (0.6430880905148825, 1)]",Beta oxidation of unsaturated fatty acids,,"['Rv3563', 'Rv3274c', 'Rv0752c', 'Rv0215c', 'Rv1467c', 'Rv0154c', 'Rv3139', 'Rv3039c', 'Rv0231', 'Rv0456c', 'Rv0271c', 'Rv1346', 'Rv0243', 'Rv3543c', 'Rv3546', 'Rv1679', 'Rv3140', 'Rv3550', 'Rv0222', 'Rv3141', 'Rv2831', 'Rv3556c', 'Rv2500c', 'Rv0975c', 'Rv3544c', 'Rv1933c', 'Rv2679', 'Rv3573c', 'Rv1912c', 'Rv0971c', 'Rv3560c', 'Rv1070c', 'Rv2724c', 'Rv3774', 'Rv0632c', 'Rv1074c', 'Rv3505', 'Rv0244c', 'Rv0673', 'Rv1715', 'Rv3504', 'Rv1071c', 'Rv0400c', 'Rv1323', 'Rv0972c', 'Rv0468', 'Rv1935c', 'Rv0859', 'Rv0131c', 'Rv3562', 'Rv3797', 'Rv3761c', 'Rv3373', 'Rv0672', 'Rv2486', 'Rv3374', 'Rv1472', 'Rv3516', 'Rv1142c', 'Rv0905', 'Rv3061c', 'Rv1141c', 'Rv1934c', 'Rv0675', 'Rv0873', 'Rv3564', 'Rv2789c']",coa_c + fad_c + nad_c + odecoa_c --> accoa_c + fadh2_c + hdcoa_c + nadh_c,"['Rv3139', 'Rv3516']"
EX_ppa,15.868010676158464,0.00036687956390928534,"[(0.5592803229424101, 2), (0.1928198891554647, 1), (0.5592803229425237, 1), (0.21969001853669504, 1), (0.5592803229304717, 1), (0.43555375481147235, 1), (0.5592803229425354, 1), (0.46631357917813976, 1), (0.5153124406582499, 1), (0.42551114778391436, 1), (0.5146798120675796, 1), (0.5592803229443887, 1), (0.1867640457186749, 1), (0.1928198891535037, 1), (0.21969001853891365, 1), (0.5592803229389073, 1), (0.4154075975715153, 1), (0.5592803229425041, 1), (0.21969001853670483, 1), (0.2196900185378068, 1), (0.2196900185366539, 1), (0.21969001853987655, 1), (0.21969001853670386, 1), (0.21969001853669912, 1), (0.5146798120675209, 1), (0.2196900185367156, 1), (0.38676600063957106, 1), (0.4663135791779831, 1), (0.21969001853661083, 1), (0.46631357917817995, 1), (0.2196900185366862, 1), (0.2196900185367019, 1), (0.4663135791708611, 1)]",Exchange,,[],ppa_e --> ,
FAS80_L,11.32741095844543,0.0019983142145405556,"[(0.8955562786567219, 1), (0.46956391611895887, 1), (0.3715547300252233, 1), (0.9685777365013144, 1), (0.5535320007991238, 1), (0.28712698389251523, 1), (0.5014226040968959, 1), (1.0, 1), (0.306591575182097, 1), (0.2914578203454359, 1), (0.31352091350678957, 1), (0.37155473002522205, 1), (0.7438894582470728, 1), (0.313520913506804, 1), (0.9685777364985351, 1), (0.3715547300252217, 1), (0.6385405982157604, 1), (0.37155473002522366, 1), (0.9685777365013108, 1), (0.9685777365013, 1), (0.9685777365013213, 1), (0.9685777364988775, 1), (0.9685777365013111, 1), (0.46956391611900233, 1), (0.7933251224925165, 1), (0.3135209135067814, 1), (0.9685777365013168, 1), (0.6385405982157624, 1), (0.8453655746080315, 1), (0.9685777365014239, 1), (0.968577736501316, 1), (0.9685777365013224, 1), (0.9685777365013042, 1), (0.968577736501228, 1)]",Fatty Acid Metabolism,Fatty acid synthase  n C80   lumped reaction,"['Rv2524c', 'Rv2947c', 'Rv1484', 'Rv1350']",accoa_c + 8.0 h_c + 3.0 malcoa_c + 6.0 nadph_c --> 3.0 co2_c + 4.0 coa_c + 2.0 h2o_c + 6.0 nadp_c + octa_c,['Rv1484']
EX_ser_D,10.962605894021083,0.002311015352203358,"[(0.2325118230077739, 1), (0.6750588058798638, 1), (0.6750588058797525, 1), (0.2649608777846877, 1), (0.6750588058654644, 1), (0.4437039475728397, 1), (0.6750588058798659, 1), (0.4351488280905859, 1), (0.45900617570865737, 1), (0.4368783024003233, 1), (0.4546182609536461, 1), (0.6750588058803613, 1), (0.22519863175508012, 1), (0.2325118230128252, 1), (0.26496087778736427, 1), (0.6750588058778122, 1), (0.43685436797007965, 1), (0.6750588058798702, 1), (0.26496087778471183, 1), (0.264960877785794, 1), (0.26496087778469807, 1), (0.2649608777871133, 1), (0.2649608777846923, 1), (0.6750588058798148, 1), (0.26496087778465915, 1), (0.4546182609535478, 1), (0.26496087778468397, 1), (0.41169922306491186, 1), (0.4351488280904607, 1), (0.26496087778455363, 1), (0.43514882809060945, 1), (0.2649608777846796, 1), (0.26496087778468635, 1), (0.4351488280862972, 1)]",Exchange,,[],ser__D_e --> ,
EX_pyr,10.962605894013393,0.0023110153522104787,"[(0.23277452228177545, 1), (0.6751700282001073, 1), (0.6751700281999863, 1), (0.2652124702516117, 1), (0.6751700281858568, 1), (0.44389435906515723, 1), (0.6751700282000995, 1), (0.43534216786731894, 1), (0.4591913494861244, 1), (0.437071050204906, 1), (0.4548049366461333, 1), (0.6751700282005978, 1), (0.22546383422040706, 1), (0.23277452228685142, 1), (0.26521247025429723, 1), (0.6751700281980452, 1), (0.43704712396703316, 1), (0.6751700282001021, 1), (0.2652124702516134, 1), (0.2652124702527223, 1), (0.2652124702516029, 1), (0.2652124702542038, 1), (0.26521247025162553, 1), (0.6751700282000506, 1), (0.2652124702515865, 1), (0.45480493664603583, 1), (0.2652124702516087, 1), (0.41190058927698375, 1), (0.4353421678672084, 1), (0.26521247025150546, 1), (0.4353421678673549, 1), (0.2652124702516096, 1), (0.2652124702516152, 1), (0.4353421678624149, 1)]",Exchange,,[],pyr_e --> ,
EX_ser_L,10.962605893420655,0.002311015352759262,"[(0.05314041641871081, 1), (0.2967306372113688, 1), (0.2967306372113078, 1), (0.07100128254940019, 1), (0.29673063720344317, 1), (0.1693864608920135, 1), (0.29673063721137016, 1), (0.16467748416355818, 1), (0.17780923468663418, 1), (0.16562943513209288, 1), (0.17539400384028447, 1), (0.2967306372116426, 1), (0.04911503167790561, 1), (0.05314041642149095, 1), (0.07100128255087765, 1), (0.2967306372102399, 1), (0.16561626095313953, 1), (0.2967306372113726, 1), (0.07100128254940588, 1), (0.0710012825500149, 1), (0.0710012825494217, 1), (0.07100128251944024, 1), (0.07100128254941082, 1), (0.29673063721134196, 1), (0.07100128254939023, 1), (0.17539400384022824, 1), (0.07100128254940388, 1), (0.15177016655259953, 1), (0.16467748416349445, 1), (0.07100128254933213, 1), (0.16467748416357797, 1), (0.07100128254940138, 1), (0.07100128254940519, 1), (0.1646774841612046, 1)]",Exchange,,[],ser__L_e --> ,
MCOATA,10.666666666666666,0.0026032507990861394,"[(0.1959370242183573, 6), (0.19593702421835552, 6), (0.19593702421835682, 3), (0.19593702421835638, 3), (0.19593702421835815, 2), (0.1959370242183538, 2), (0.19593702421835466, 2), (0.19593702421837117, 1), (0.19593702421835746, 1), (0.19593702421835596, 1), (0.19593702421835735, 1), (0.19593702421835776, 1), (0.19593702421823214, 1), (0.19593702421835704, 1), (0.1959370242184407, 1), (0.19593702421835676, 1), (0.195937024218359, 1)]",Fatty Acid Metabolism,Malonyl-CoA-ACP transacylase,['Rv2243'],ACP_c + malcoa_c <=> coa_c + malACP_c,['Rv2243']
ACCOAC,9.205671565141607,0.004760828761642422,"[(3.6637359812630166e-15, 6), (0.9999999999999742, 5), (3.1086244689504383e-15, 5), (2.6645352591003757e-15, 3), (0.9999999999999765, 2), (2.1094237467877974e-15, 2), (0.999999999999978, 2), (0.9999999999999736, 2), (0.07033167577266075, 1), (0.999999999999972, 1), (0.999999999999975, 1), (0.9999999999999677, 1), (0.08618264585679958, 1), (0.0, 1), (4.218847493575595e-15, 1)]",Pyruvate Metabolism,Acetyl-CoA carboxylase,"['Rv3285', 'Rv2247']",accoa_c + atp_c + hco3_c <=> adp_c + h_c + malcoa_c + pi_c,['Rv2247']
RPE,9.198750172198647,0.004774778027602122,"[(0.9975786924939467, 27), (0.9927360774818401, 6), (1.0, 1)]",Pentose Phosphate Pathway,ribulose 5-phosphate 3-epimerase,['Rv1408'],ru5p__D_c <=> xu5p__D_c,
