,sol
1448803_3,487.9242998584991
1418256_3,-28.64163407438545
1324223_3,452.32696742542333
1447451_3,487.7677160236825
1421997_3,-28.63127927202153
1448632_3,-28.583299172909307
1423498_3,453.11948049357204
1427227_3,22651.41113286306
1427257_3,452.3291324813197
1447472_3,-28.63358968917115
1354138_3,22135.01619058056
1408906_4,-63.951967375251485
1423552_3,487.8458934161705
1427235_3,488.30426683588166
1408913_4,-28.606534868729128
1423522_3,487.90419061717904
1455264_3,-28.51718158202213
1448609_3,452.41611913411134
1447460_3,487.86429675660276
1422079_3,487.82594155821397
1422049_3,452.3459866630251
1438834_3,-64.04461284479841
1423480_3,487.8228882295102
1423437_3,-64.05338857833218
1324226_3,-28.64440242376689
1423562_3,488.1307718047569
1408923_4,452.3214101803855
1421934_3,487.85883355757977
1447520_3,-63.92585989775709
1447501_3,-28.227597816233622
1427299_3,151.66590314514545
1423536_3,488.21281695002466
1354132_3,-28.505833022895
1324264_3,-28.65063700297538
1447492_3,487.74583853522444
1295726_3,-28.527730057184776
1447448_3,-63.96263612062634
1397856_3,452.40510304342246
1402590_3,578.2505662093986
1397916_3,-28.487488081336174
1408935_4,487.90528416849367
1408905_4,-28.593912028444784
1422026_3,-28.484660537460293
1448498_3,-64.00096300222415
1448399_3,-28.603208393499223
1422084_3,-28.470203591288744
1448482_3,487.74037551133455
1448737_3,-28.64003443991503
1421952_3,452.3721834876752
1295774_3,487.8186299613719
1240677_3,487.7535938637476
1448530_3,-28.48481155363227
1447509_3,-28.555467393719447
1421924_3,-28.608134057299008
1402591_3,22134.599665931182
1354119_3,-28.590183664004687
1423519_3,-28.3631544017433
1354149_3,-28.173106830586217
1423548_3,-63.96498811097462
1447525_3,-28.622116837603265
1427243_3,452.38994780958274
1400898_3,487.76532660243333
1423474_3,487.8132957880294
1397923_3,487.85806250091247
1447447_3,-28.633880829919732
1448644_3,-28.605163570923704
1455295_3,487.74911191342136
1408974_4,-64.01249620603232
1773_372,578.1426645613388
1423574_3,487.67797966395693
1397896_3,-28.59692023924846
1438871_3,487.7363455605647
1354133_3,-64.01130633502473
1324292_3,-28.644003318691517
1423484_3,487.8045694568246
1408918_4,-28.56260507120752
1423456_3,-28.594753693269162
1773_267,487.81497641342384
1448459_3,-28.634525057554455
1421999_3,-28.48466050929601
1448785_3,487.76037994432056
1447452_3,-28.640919381984084
1447457_3,488.2274408870728
1448783_3,-28.617003370599278
1448428_3,-28.634631941061095
1354137_3,-28.54630405938534
1279039_3,-28.620203733517226
1423532_3,-28.61229987214242
1421940_3,487.8169906344967
1448827_3,-28.226067126565045
1455287_3,488.2273213227216
1773_346,-28.576216339840883
1448761_3,-28.617891741092276
1324219_3,-28.541179934700445
1448733_3,-28.6311387502151
1427264_3,-28.551439813896987
1421998_3,-28.641155450024268
1448739_3,578.1583931555148
1423533_3,487.54446993065795
1397867_3,487.7300591515395
1200348_3,-28.479142380681168
1400871_3,487.7751048789208
1422037_3,-63.94390952389827
1402600_3,-28.552562019081922
1448667_3,-28.555817993382213
1324297_3,-63.97950404662981
1427203_3,487.87929921209854
1262529_3,487.7312745470831
1422083_3,-28.470338267575006
1773_276,-28.637919288962838
1448484_3,487.795093693593
1773_298,578.1252968231056
1427192_3,668.0032823624655
1448635_3,-28.641483146776178
1421996_3,-28.47020359538176
1773_327,-28.63150772295587
1423440_3,487.7676994142903
1427330_3,-28.61079885716728
1354121_3,488.2029621185589
1438849_3,-28.4788302591244
1423453_3,487.83423296103274
1773_266,-64.03404310785386
1421942_3,487.74103734439416
1448395_3,-28.65299436699615
1417028_3,-28.60492524844668
1427219_3,-28.549607635834132
1423503_3,-28.5411576735038
1397879_3,452.44923290933633
1266446_3,487.74422666413744
1448707_3,452.3405225978736
1417010_3,-28.6191691689777
1448537_3,-28.63251604019365
1397904_3,-28.587881845921146
1427325_3,-28.580213176657995
1448580_3,452.44529837334363
1402598_3,-28.637878578839718
1423563_3,487.65023979361257
1448812_3,-28.62106503496572
1773_283,-28.546202534039455
1400909_3,-63.994785548063604
1423526_3,-63.184841004552126
1448702_3,452.22242593148354
1324259_3,-63.96633639664434
1427236_3,488.21422086041963
1448452_3,-28.64475828576562
1448767_3,578.1519644251588
1306414_3,-28.222420416937474
1455291_3,487.657777656869
1400888_3,487.80295141423494
1448606_3,487.7830306800511
1417017_3,487.902538182083
1324250_3,487.8196387989799
1447480_3,-64.01817639579278
1448409_3,-28.62257062403994
1448460_3,-64.06652125673982
1448664_3,-28.53470673287544
1427224_3,488.22970927512876
1448836_3,-28.60382367581752
1448455_3,487.7771375735676
